hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode,premium,loss_amount,loss_ratio,future_clm_ind,at_fault_claims_2012,at_fault_claims_2013,at_fault_claims_2014,at_fault_claims_2015,at_fault_claims_2016,not_at_fault_claims_2012,not_at_fault_claims_2013,not_at_fault_claims_2014,not_at_fault_claims_2015,not_at_fault_claims_2016
8168,1,1,22.5959772534233,22.5959772534233,22.5959772534233,22.5959772534233,79.1517270410802,79.1517270410802,79.1517270410802,79.1517270410802,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,1,1,1,1,25,25,654.781960510612,90600,167.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
16307,1,1,40.7237908999808,40.7237908999808,40.7237908999808,40.7237908999808,296.68549079977,296.68549079977,296.68549079977,296.68549079977,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,100,100,701.764817872044,39663,133.6,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
8487,4,4,26.2184836522543,62.0374311679395,62.0374311679395,53.0826942890182,122.621803827051,552.449174015274,552.449174015274,444.992331468219,0,2,2,2,2,True,4,0,0.0,0,2,0.5,0,OTHER,5.0,1,25000.0,0,1,,0,2,1,3,3,3,250,250,646.224415267187,85923,541.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
5655,1,2,63.051403266266,63.051403266266,63.051403266266,63.051403266266,564.616839195192,564.616839195192,564.616839195192,564.616839195192,0,1,0,1,0,True,2,0,0.0,0,1,1.0,0,FARMERS,5.0,1,250000.0,0,0,,0,1,1,1,1,1,50,50,530.803845934088,15154,247.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
3349,2,2,16.0,34.8947008195949,34.8947008195949,25.4473504097974,0.0,226.736409835139,226.736409835139,113.368204917569,1,0,2,0,2,False,2,0,0.0,0,1,0.5,0,MISSING,,0,,1,0,,0,1,0,1,1,1,25,25,844.875181562058,51365,177.84,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
2698,2,3,32.9143747512455,60.2902389632837,60.2902389632837,46.6023068572646,202.972497014946,531.482867559404,531.482867559404,367.227682287175,0,1,1,2,0,True,3,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,0,100,100,740.132572825806,59004,257.6,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
15340,1,1,46.2906794173149,46.2906794173149,46.2906794173149,46.2906794173149,363.488153007778,363.488153007778,363.488153007778,363.488153007778,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,0,0,,0,1,0,0,0,1,25,25,777.811739808584,46350,84.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
3870,1,1,63.0276711342786,63.0276711342786,63.0276711342786,63.0276711342786,564.332053611343,564.332053611343,564.332053611343,564.332053611343,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,50000.0,0,1,,0,0,0,0,0,0,50,50,719.487721221564,36529,80.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
2901,2,1,56.3113648651557,60.8165938172139,60.8165938172139,58.5639793411848,483.736378381869,537.799125806567,537.799125806567,510.767752094218,0,2,0,0,2,False,1,0,0.0,0,1,0.5,0,MISSING,,0,,1,1,,0,0,0,0,0,0,25,25,667.317955026115,70927,90.0,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
15218,2,1,42.3559064906323,64.2688858445767,64.2688858445767,53.3123961676045,316.270877887588,579.22663013492,579.22663013492,447.748754011254,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,25,25,705.683586271298,78124,133.6,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
14318,1,1,52.8289946350291,52.8289946350291,52.8289946350291,52.8289946350291,441.947935620349,441.947935620349,441.947935620349,441.947935620349,0,0,1,0,1,False,0,1,0.0,0,0,0.0,0,OTHER,5.0,1,250000.0,1,0,,0,0,0,0,0,1,25,25,812.170975480701,98094,75.6,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
12736,2,2,45.6269801429878,56.1464267459744,56.1464267459744,50.8867034444811,355.523761715854,481.757120951693,481.757120951693,418.640441333773,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,3.0,1,250000.0,1,0,,0,0,1,0,0,1,100,100,602.393041924962,31675,166.5,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
5875,1,1,45.8820846493842,45.8820846493842,45.8820846493842,45.8820846493842,358.585015792611,358.585015792611,358.585015792611,358.585015792611,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,PROGRESSIVE,5.0,1,100000.0,1,1,,0,0,0,1,1,1,50,50,614.229617132547,53793,150.3,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
5796,4,1,20.8458042802126,36.3454352184197,36.3454352184197,32.4705274838679,58.1496513625518,244.145222621036,244.145222621036,197.646329806415,0,3,1,2,2,True,1,0,0.25,1,0,0.0,0,ALLSTATE,5.0,1,100000.0,1,0,,0,0,0,1,1,1,100,100,541.433853732602,71585,150.3,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
13893,2,2,27.5431760350421,49.5608002709776,49.5608002709776,38.5519881530098,138.518112420506,402.729603251731,402.729603251731,270.623857836118,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,OTHER,0.5,1,50000.0,1,0,,0,1,0,1,1,1,50,50,801.902122433333,59792,177.84,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
2795,3,2,38.0431364065641,48.9850993211776,48.9850993211776,62.5356860671529,264.517636878769,395.821191854131,395.821191854131,558.428232805835,0,1,2,2,1,True,2,0,0.0,0,0,0.0,0,FARMERS,3.0,1,100000.0,0,0,,0,1,0,1,1,1,50,50,680.880504809285,39952,247.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
19442,2,1,39.9929957498092,57.1680800663851,57.1680800663851,48.5805379080971,287.91594899771,494.016960796621,494.016960796621,390.966454897166,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,0,0,1,25,25,702.413232651549,10012,84.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
10888,1,3,42.4789540289638,42.4789540289638,42.4789540289638,42.4789540289638,317.747448347566,317.747448347566,317.747448347566,317.747448347566,0,1,0,0,1,False,3,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,25000.0,0,1,,0,2,1,3,3,0,25,25,606.072864037375,74670,446.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
17865,1,1,40.3347237997504,40.3347237997504,40.3347237997504,40.3347237997504,292.016685597004,292.016685597004,292.016685597004,292.016685597004,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,0,0,0,25,25,580.187084336233,65163,100.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
13748,2,2,32.8971362728187,53.8413029645417,53.8413029645417,43.3692196186802,202.765635273824,454.0956355745,454.0956355745,328.430635424162,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,0,0,,0,1,1,1,1,1,100,100,754.611422405707,59814,197.6,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
17855,3,1,16.6153749956002,37.3465314623947,48.1014383889339,34.0211149489762,7.38449994720196,256.158377548736,385.217260667206,216.253379387715,1,2,1,0,3,False,1,0,0.0,0,4,1.33333333333333,0,OTHER,2.0,1,25000.0,0,0,,0,0,0,1,1,1,100,100,668.418396640068,81525,167.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
11903,2,2,36.0737886718478,62.5175601079511,62.5175601079511,49.2956743898994,240.885464062173,558.210721295413,558.210721295413,399.548092678793,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,1,0,,0,0,0,1,1,1,250,250,699.153673101426,17490,222.3,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
10012,3,1,25.4464786565258,51.1782130312587,51.1782130312587,51.0355851721552,113.35774387831,422.138556375104,422.138556375104,420.427022065862,0,3,0,0,3,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,250000.0,0,0,,1,0,1,1,1,1,25,25,,40320,167.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
6530,3,3,27.0727731026037,51.2766106747706,51.2766106747706,52.7110784399889,132.873277231244,423.319328097247,423.319328097247,440.532941279867,0,3,0,2,1,True,3,0,0.0,0,0,0.0,0,FARMERS,5.0,1,25000.0,0,1,,0,0,1,1,1,0,250,250,717.026130724245,74670,257.6,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
13469,1,1,35.0352023400781,35.0352023400781,35.0352023400781,35.0352023400781,228.422428080938,228.422428080938,228.422428080938,228.422428080938,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,FARMERS,3.5,1,100000.0,0,0,,0,0,0,0,0,1,25,25,664.122189346366,46350,105.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
12788,2,1,56.0902807232329,66.3190311394484,66.3190311394484,61.2046559313406,481.083368678794,603.828373673381,603.828373673381,542.455871176088,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,ALLSTATE,2.0,1,50000.0,0,1,,0,0,1,1,1,1,50,50,850.0,12124,133.6,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
5332,3,1,23.5819125528114,58.8578152453495,58.8578152453495,53.0108201754861,90.9829506337365,514.293782944195,514.293782944195,444.129842105834,0,2,1,2,1,True,1,0,0.333333333333333,1,1,0.333333333333333,0,NATIONWIDE,4.0,1,25000.0,0,0,,0,0,0,1,0,1,25,25,738.552717357368,50270,124.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,1.0,0.0
13450,1,2,43.7094697810082,43.7094697810082,43.7094697810082,43.7094697810082,332.513637372098,332.513637372098,332.513637372098,332.513637372098,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,250000.0,0,0,,0,2,0,1,1,1,25,25,,83031,247.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
3607,1,1,39.122741194545,39.122741194545,39.122741194545,39.122741194545,277.47289433454,277.47289433454,277.47289433454,277.47289433454,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,1,0,,0,1,0,1,1,1,25,25,662.207643664607,74203,150.3,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
18146,2,1,16.5933685767913,60.1889904176226,60.1889904176226,38.3911794972069,7.12042292149521,530.267885011471,530.267885011471,268.694153966483,1,2,0,1,1,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,0,,0,0,1,0,0,0,50,50,709.215165213557,50270,80.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
8984,2,2,39.3585325681719,55.8624091017734,55.8624091017734,47.6104708349726,280.302390818063,478.34890922128,478.34890922128,379.325650019672,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,250,250,699.173281811818,55402,247.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
1387,1,1,37.9120751022953,37.9120751022953,37.9120751022953,37.9120751022953,262.944901227544,262.944901227544,262.944901227544,262.944901227544,0,0,1,1,0,True,1,0,0.0,0,1,1.0,0,OTHER,5.0,1,100000.0,1,1,,0,1,0,1,1,1,25,25,,99697,150.3,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
13710,4,3,21.3956362176181,53.9362496277862,53.9366212422717,37.6660358263235,64.7476346114175,455.234995533434,455.239454907261,259.992429915883,0,2,2,0,4,False,3,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,1,0,,0,3,0,2,2,0,50,50,555.962070189275,28093,345.6,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
13736,3,1,34.1134814522732,67.6953413576276,67.6953413576276,67.9611521310871,217.361777427279,620.344096291532,620.344096291532,623.533825573045,0,1,2,2,1,True,1,0,0.0,0,1,0.333333333333333,0,LIBERTY MUTUAL,5.0,1,25000.0,0,0,,0,0,1,1,1,1,50,50,670.9088538198,57830,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
8492,1,1,31.7449404647251,31.7449404647251,31.7449404647251,31.7449404647251,188.939285576701,188.939285576701,188.939285576701,188.939285576701,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,0,0,,0,0,0,1,1,1,50,50,663.590320049149,36529,167.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
15365,2,1,16.0,58.8722012257178,58.8722012257178,37.4361006128589,0.0,514.466414708614,514.466414708614,257.233207354307,1,0,2,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,50,50,601.313434580728,74670,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
1451,1,1,29.455248509926,29.455248509926,29.455248509926,29.455248509926,161.462982119112,161.462982119112,161.462982119112,161.462982119112,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,603.601972350436,52495,167.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
16169,2,1,17.598326306139,89.7261550111195,89.7261550111195,53.6622406586292,19.1799156736676,884.713860133434,884.713860133434,451.946887903551,1,2,0,2,0,True,1,0,0.0,0,1,0.5,0,OTHER,5.0,1,250000.0,0,0,,0,0,0,1,1,1,100,100,511.552330270251,79528,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
5361,1,1,63.3916546125763,63.3916546125763,63.3916546125763,63.3916546125763,568.699855350916,568.699855350916,568.699855350916,568.699855350916,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,FARMERS,2.5,1,25000.0,0,1,,0,1,0,0,1,1,25,25,698.961226458873,59004,117.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
19274,1,1,54.5469635268987,54.5469635268987,54.5469635268987,54.5469635268987,462.563562322784,462.563562322784,462.563562322784,462.563562322784,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,1,0,,0,1,0,0,0,1,50,50,665.027226763686,23332,94.5,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
10631,2,2,16.0,44.5478891800451,44.5478891800451,30.2739445900225,0.0,342.574670160541,342.574670160541,171.28733508027,1,2,0,0,2,False,2,0,0.0,0,1,0.5,0,OTHER,5.0,1,250000.0,0,0,,0,0,0,1,2,1,25,25,806.864925952827,44924,207.2,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4765,2,2,42.937081474028,54.424991903027,54.424991903027,48.6810366885275,323.244977688336,461.099902836324,461.099902836324,392.17244026233,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,250000.0,1,1,,0,2,0,1,1,1,50,50,598.069498704272,14052,222.3,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
16054,1,1,29.5868965473446,29.5868965473446,29.5868965473446,29.5868965473446,163.042758568135,163.042758568135,163.042758568135,163.042758568135,0,1,0,0,1,False,1,0,0.0,0,2,2.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,636.629792918135,10012,167.0,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
6234,2,2,39.9579504689434,55.4452515006978,55.4452515006978,47.7016009848206,287.49540562732,473.343018008374,473.343018008374,380.419211817847,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,711.284684097647,31675,197.6,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
7876,2,3,30.5711993058458,50.7549667230928,50.7549667230928,40.6630830144693,174.85439167015,417.059600677113,417.059600677113,295.956996173632,0,2,0,2,0,True,3,0,0.0,0,0,0.0,0,AMERICAN FAMILY,3.5,1,100000.0,1,0,,0,1,0,1,1,0,50,50,,77542,289.8,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,,,,,
2869,2,2,49.7533549928133,64.0775903739266,64.0775903739266,56.91547268337,405.04025991376,576.931084487119,576.931084487119,490.985672200439,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,100000.0,0,0,,0,1,1,1,1,1,50,50,658.232180818533,47315,247.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
13823,2,2,42.1783975672685,60.8178607747958,60.8178607747958,51.4981291710322,314.140770807222,537.81432929755,537.81432929755,425.977550052386,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,50000.0,0,1,,0,0,1,2,2,1,50,50,683.713573917098,89633,309.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
9765,2,2,24.2950961832926,78.0683175862238,78.0683175862238,51.1817068847582,99.5411541995118,744.819811034686,744.819811034686,422.180482617099,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,50,50,556.096774844954,52666,247.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
7988,1,1,61.6232270888949,61.6232270888949,61.6232270888949,61.6232270888949,547.478725066739,547.478725066739,547.478725066739,547.478725066739,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,ALLSTATE,5.0,1,100000.0,0,0,,0,1,0,0,0,1,250,250,744.496539885022,50270,84.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
13695,2,2,60.4139715785907,70.1896642692574,70.1896642692574,65.301817923924,532.967658943088,650.275971231089,650.275971231089,591.621815087088,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,1,1,,0,0,0,0,0,0,25,25,625.78428750266,51467,162.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
58,1,1,28.518311252708,28.518311252708,28.518311252708,28.518311252708,150.219735032496,150.219735032496,150.219735032496,150.219735032496,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,100,100,608.791248113232,52666,167.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
11638,1,1,41.7419485190036,41.7419485190036,41.7419485190036,41.7419485190036,308.903382228043,308.903382228043,308.903382228043,308.903382228043,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,250000.0,1,0,,0,0,0,1,1,1,25,25,620.717200183064,80696,150.3,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
8636,1,1,49.2621862192175,49.2621862192175,49.2621862192175,49.2621862192175,399.14623463061,399.14623463061,399.14623463061,399.14623463061,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,0,0,0,100,100,493.566291614987,10012,90.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
5276,1,2,38.7400770028086,38.7400770028086,38.7400770028086,38.7400770028086,272.880924033704,272.880924033704,272.880924033704,272.880924033704,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,2,2,2,100,100,611.594848832983,88728,314.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14064,2,2,25.420321922684,54.7083440524503,54.7083440524503,40.0643329875672,113.043863072208,464.500128629404,464.500128629404,288.771995850806,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,OTHER,3.0,1,25000.0,0,1,,0,1,1,2,2,1,25,25,717.838693826149,91928,247.2,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
19078,2,1,29.796143402561,56.2448988794795,56.2448988794795,43.0205211410203,165.553720830732,482.938786553754,482.938786553754,324.246253692243,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,PROGRESSIVE,1.5,1,100000.0,1,1,,0,0,1,1,1,1,25,25,607.828061013795,28035,150.3,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
11739,1,1,30.7609163117899,30.7609163117899,30.7609163117899,30.7609163117899,177.130995741479,177.130995741479,177.130995741479,177.130995741479,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,50,50,778.312425647712,98094,133.6,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
1008,1,1,63.5645813288393,63.5645813288393,63.5645813288393,63.5645813288393,570.774975946071,570.774975946071,570.774975946071,570.774975946071,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,250000.0,1,0,,0,0,0,0,0,1,25,25,623.854231362155,65163,94.5,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
3903,1,1,50.3987797171201,50.3987797171201,50.3987797171201,50.3987797171201,412.785356605441,412.785356605441,412.785356605441,412.785356605441,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,OTHER,1.5,1,250000.0,1,0,,0,1,0,1,1,1,50,50,526.317460350421,87884,150.3,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,1.0
14335,2,2,34.9776407473267,59.9666267357964,59.9666267357964,47.4721337415615,227.73168896792,527.599520829556,527.599520829556,377.665604898738,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,1.0,1,100000.0,1,1,,0,2,0,1,1,1,100,100,393.433266220415,19380,266.76,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
12281,1,1,32.6776945112137,32.6776945112137,32.6776945112137,32.6776945112137,200.132334134565,200.132334134565,200.132334134565,200.132334134565,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,250000.0,1,1,,0,0,0,1,1,1,50,50,673.165601457914,25433,150.3,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
12191,1,1,44.7190448296078,44.7190448296078,44.7190448296078,44.7190448296078,344.628537955293,344.628537955293,344.628537955293,344.628537955293,0,0,1,0,1,False,1,0,0.0,0,0,0.0,1,NATIONWIDE,5.0,1,25000.0,1,0,,0,0,0,1,1,1,50,50,,87989,150.3,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
8387,3,1,16.8467365221444,46.2045630025599,72.4488920494945,45.166730524733,10.1608382657332,362.454756030719,677.386704593934,350.000766296796,1,1,2,0,3,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,4.0,1,50000.0,0,1,,0,0,1,1,1,1,50,50,790.358058227261,87989,133.6,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
17133,2,2,32.3300047282149,46.5286405023851,46.5286405023851,39.4293226153,195.960056738579,366.343686028621,366.343686028621,281.1518713836,0,2,0,2,0,True,2,0,0.0,0,1,0.5,0,OTHER,0.5,1,100000.0,0,1,,0,1,0,1,1,1,100,100,733.460421737617,19087,197.6,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
19675,1,1,36.6571657381648,36.6571657381648,36.6571657381648,36.6571657381648,201.607462545347,155.328936232716,155.328936232716,155.328936232716,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,838.023814773195,52758,133.6,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
482,3,4,33.355784103005,56.0781115841508,57.5083257667501,48.9807404846353,208.26940923606,480.937339009809,498.099909201002,395.768885815623,0,2,1,2,1,True,4,0,0.0,0,0,0.0,0,FARMERS,5.0,1,250000.0,1,1,,0,2,1,1,1,1,25,25,673.271531884957,54018,366.3,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,,,,,
19109,2,1,47.4208163786198,95.7428179581896,95.7428179581896,71.5818171684047,377.049796543438,956.913815498275,956.913815498275,666.981806020856,0,0,2,1,1,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,50,50,567.710600065646,38912,167.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
8709,1,1,49.2224464457559,49.2224464457559,49.2224464457559,49.2224464457559,398.669357349071,398.669357349071,398.669357349071,398.669357349071,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,0,0,0,25,25,608.695881945495,35741,100.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1728,2,2,46.0343449293875,55.6274403292415,55.6274403292415,50.8308926293145,360.41213915265,475.529283950898,475.529283950898,417.970711551774,0,1,1,2,0,True,0,2,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,0,1,1,100,100,711.625590820064,98563,141.84,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
7797,1,1,51.3490019202411,51.3490019202411,51.3490019202411,51.3490019202411,424.188023042893,424.188023042893,424.188023042893,424.188023042893,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,631.510867136735,51467,167.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17828,2,2,40.8283664398839,51.2904508503655,51.2904508503655,46.0594086451247,297.940397278606,423.485410204386,423.485410204386,360.712903741496,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,0,0,0,50,50,448.780132465854,59814,180.0,0.0,0.0,0,,,,,,0.0,1.0,1.0,0.0,1.0
2132,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,250000.0,0,1,,0,0,0,0,0,1,100,100,,68294,105.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13164,2,2,39.0151293259366,62.5987094425033,62.5987094425033,50.80691938422,276.18155191124,559.184513310039,559.184513310039,417.683032610639,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,0,1,1,1,50,50,747.106851980924,74670,177.84,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
6629,1,1,62.4634771849902,62.4634771849902,62.4634771849902,62.4634771849902,557.561726219882,557.561726219882,557.561726219882,557.561726219882,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,4.5,1,25000.0,1,1,,0,0,0,0,0,0,25,25,694.692730388845,87989,90.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
